Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"040118","NEA BAPTIST MEMORIAL HOSPITAL","OP-26","3638","0","2756","901","420","227","1117","126","128","","01/01/2015","12/31/2015"
"040119","WHITE RIVER MEDICAL CENTER","OP-26","2623","0","7949","1555","1113","1551","2294","305","71","","01/01/2015","12/31/2015"
"040132","LEVI HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"040134","ARKANSAS HEART HOSPITAL, LLC","OP-26","30","0","0","4","0","12","322","3","6","","01/01/2015","12/31/2015"
"040137","ST VINCENT MEDICAL CENTER NORTH","OP-26","374","0","149","50","3","47","37","2","0","","01/01/2015","12/31/2015"
"040147","ARKANSAS SURGICAL HOSPITAL","OP-26","0","0","870","1831","134","4","0","0","8","","01/01/2015","12/31/2015"
"040152","PHYSICIANS' SPECIALTY HOSPITAL","OP-26","274","0","0","2079","0","94","0","0","248","","01/01/2015","12/31/2015"
"040153","WADLEY REGIONAL MEDICAL CENTER AT HOPE","OP-26","0","0","0","7","1","65","0","0","1","","01/01/2015","12/31/2015"
"041302","RIVER VALLEY MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041307","CROSSRIDGE COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041308","MCGEHEE HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"041310","STONE COUNTY MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041311","HOWARD MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041312","BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS","OP-26","1239","70","93","65","1","50","1165","11","1","","01/01/2015","12/31/2015"
"041313","OZARK HEALTH","OP-26","199","0","0","13","8","0","0","0","0","","01/01/2015","12/31/2015"
"041321","BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA","OP-26","188","348","11","53","0","31","157","0","1","","01/01/2015","12/31/2015"
"041323","ASHLEY COUNTY MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041327","BRADLEY COUNTY MEDICAL CENTER","OP-26","480","151","1","5","100","68","0","0","5","","01/01/2015","12/31/2015"
"041328","CHICOT MEMORIAL MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"041329","MERCY HOSPITAL BERRYVILLE","OP-26","638","107","0","1","13","5","12","0","0","","01/01/2015","12/31/2015"
"041331","OZARKS COMMUNITY HOSPITAL OF GRAVETTE","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"050002","ST ROSE HOSPITAL","OP-26","326","0","63","353","986","55","133","21","19","","01/01/2015","12/31/2015"
"050006","ST JOSEPH HOSPITAL","OP-26","2297","0","1914","504","81","348","817","64","65","","01/01/2015","12/31/2015"
"050007","PENINSULA MEDICAL CENTER","OP-26","2850","1615","399","452","170","235","252","64","176","","01/01/2015","12/31/2015"
"050008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","OP-26","21","0","218","80","70","253","58","0","9","","01/01/2015","12/31/2015"
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","OP-26","2123","1475","174","711","167","191","684","74","102","","01/01/2015","12/31/2015"
"050013","ST HELENA HOSPITAL","OP-26","934","142","52","107","21","282","485","24","6","","01/01/2015","12/31/2015"
"050014","SUTTER AMADOR HOSPITAL","OP-26","927","106","325","55","18","25","56","8","4","","01/01/2015","12/31/2015"
"050017","MERCY GENERAL HOSPITAL","OP-26","2579","1456","1227","801","146","353","1975","103","89","","01/01/2015","12/31/2015"
"050018","PACIFIC ALLIANCE MEDICAL CENTER","OP-26","1239","152","10","35","31","175","47","0","6","","01/01/2015","12/31/2015"
"050022","RIVERSIDE COMMUNITY HOSPITAL","OP-26","3039","0","63","104","366","224","1646","194","67","","01/01/2015","12/31/2015"
"050024","PARADISE VALLEY HOSPITAL","OP-26","242","430","13","35","8","25","4","2","0","","01/01/2015","12/31/2015"
"050025","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","OP-26","5207","1358","3754","626","250","407","1006","231","373","","01/01/2015","12/31/2015"
"050026","GROSSMONT HOSPITAL","OP-26","4895","523","1597","908","2688","433","1412","334","213","","01/01/2015","12/31/2015"
"050028","MAD RIVER COMMUNITY HOSPITAL","OP-26","65","0","4","38","0","3","8","0","1","","01/01/2015","12/31/2015"
"050030","OROVILLE HOSPITAL","OP-26","3811","939","454","148","28","195","65","38","11","","01/01/2015","12/31/2015"
"050036","BAKERSFIELD MEMORIAL HOSPITAL","OP-26","1908","0","16","1764","2748","333","8228","42","26","","01/01/2015","12/31/2015"
"050038","SANTA CLARA VALLEY MEDICAL CENTER","OP-26","4568","1253","63","3312","6159","1940","1048","1711","598","","01/01/2015","12/31/2015"
"050039","ENLOE MEDICAL CENTER","OP-26","7706","0","1005","2189","3470","366","1248","372","284","","01/01/2015","12/31/2015"
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","OP-26","619","1330","25","330","379","370","49","70","41","","01/01/2015","12/31/2015"
"050042","ST ELIZABETH COMMUNITY HOSPITAL","OP-26","1333","715","38","468","396","78","139","15","8","","01/01/2015","12/31/2015"
"050043","ALTA BATES SUMMIT MEDICAL CENTER","OP-26","1007","0","37","28","255","244","468","118","165","","01/01/2015","12/31/2015"
"050045","EL CENTRO REGIONAL MEDICAL CENTER","OP-26","1091","1106","20","554","0","540","87","12","416","","01/01/2015","12/31/2015"
"050047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","OP-26","5139","829","81","416","459","568","664","132","231","","01/01/2015","12/31/2015"
"050054","SAN GORGONIO MEMORIAL HOSPITAL","OP-26","1417","0","743","156","36","12","29","1","1","","01/01/2015","12/31/2015"
"050055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","OP-26","488","112","112","75","40","37","42","0","4","","01/01/2015","12/31/2015"
"050056","ANTELOPE VALLEY HOSPITAL","OP-26","2374","54","386","540","46","186","520","114","61","","01/01/2015","12/31/2015"
"050057","KAWEAH DELTA MEDICAL CENTER","OP-26","3772","6","393","390","92","299","1665","43","51","","01/01/2015","12/31/2015"
"050058","GLENDALE MEM HOSPITAL & HLTH CENTER","OP-26","2654","326","29","164","5510","179","593","47","33","","01/01/2015","12/31/2015"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","OP-26","199","0","97","241","340","107","1156","140","0","","01/01/2015","12/31/2015"
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","OP-26","12","1","4","0","187","9","317","3","4","","01/01/2015","12/31/2015"
"050067","OAK VALLEY HOSPITAL DISTRICT","OP-26","1132","0","398","28","5","0","3","2","8","","01/01/2015","12/31/2015"
"050069","ST JOSEPH HOSPITAL","OP-26","693","174","185","72","279","56","220","39","22","","01/01/2015","12/31/2015"
"050077","SCRIPPS MERCY HOSPITAL","OP-26","4751","617","33","294","204","301","959","128","136","","01/01/2015","12/31/2015"
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","OP-26","619","60","32","95","32","169","6","5","23","","01/01/2015","12/31/2015"
"050082","ST JOHNS REGIONAL MEDICAL CENTER","OP-26","1095","456","188","122","99","210","504","120","54","","01/01/2015","12/31/2015"
"050084","ST JOSEPHS MEDICAL CENTER OF STOCKTON","OP-26","1158","0","722","47","583","148","3525","203","29","","01/01/2015","12/31/2015"
"050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","OP-26","839","586","5","1","18","48","118","8","5","","01/01/2015","12/31/2015"
"050090","SONOMA VALLEY HOSPITAL","OP-26","432","195","399","159","8","27","4","0","0","","01/01/2015","12/31/2015"
"050091","COMMUNITY HOSPITAL OF HUNTINGTON PARK","OP-26","143","0","4","22","4","0","4","0","0","","01/01/2015","12/31/2015"
"050093","SAINT AGNES MEDICAL CENTER","OP-26","4072","1939","48","1038","6095","1039","2640","417","139","","01/01/2015","12/31/2015"
"050096","WEST COVINA MEDICAL CENTER","OP-26","25","0","32","314","5","3","0","4","46","","01/01/2015","12/31/2015"
"050099","SAN ANTONIO REGIONAL HOSPITAL","OP-26","2744","12","25","264","145","251","908","90","133","","01/01/2015","12/31/2015"
"050100","SHARP MEMORIAL HOSPITAL","OP-26","5343","3051","2080","819","930","1136","1922","307","670","","01/01/2015","12/31/2015"
"050101","SUTTER SOLANO MEDICAL CENTER","OP-26","732","386","45","135","46","79","204","59","39","","01/01/2015","12/31/2015"
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","OP-26","1644","0","6","54","49","77","136","28","28","","01/01/2015","12/31/2015"
"050103","WHITE MEMORIAL MEDICAL CENTER","OP-26","3479","518","681","727","171","158","603","23","55","","01/01/2015","12/31/2015"
"050104","SAINT FRANCIS MEDICAL CENTER","OP-26","1763","233","24","75","166","119","695","35","14","","01/01/2015","12/31/2015"
"050107","MARIAN REGIONAL MEDICAL CENTER","OP-26","1035","5","160","440","617","234","736","116","104","","01/01/2015","12/31/2015"
"050108","SUTTER MEDICAL CENTER, SACRAMENTO","OP-26","4018","0","49","648","516","549","3488","196","257","","01/01/2015","12/31/2015"
"050110","LOMPOC VALLEY MEDICAL CENTER","OP-26","2037","148","16","86","8","47","5","1","23","","01/01/2015","12/31/2015"
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","OP-26","4138","504","3415","1354","527","700","601","295","79","","01/01/2015","12/31/2015"
"050113","SAN MATEO MEDICAL CENTER","OP-26","339","47","34","456","584","136","19","52","139","","01/01/2015","12/31/2015"
"050115","PALOMAR HEALTH DOWNTOWN CAMPUS","OP-26","1449","124","1269","325","109","786","564","125","70","","01/01/2015","12/31/2015"
"050116","NORTHRIDGE HOSPITAL MEDICAL CENTER","OP-26","121","0","10","57","154","95","853","54","63","","01/01/2015","12/31/2015"
"050118","DOCTORS HOSPITAL OF MANTECA","OP-26","3147","533","1265","463","451","222","430","16","17","","01/01/2015","12/31/2015"
"050121","ADVENTIST MEDICAL CENTER","OP-26","4999","0","604","940","732","368","776","23","25","","01/01/2015","12/31/2015"
"050122","DAMERON HOSPITAL","OP-26","2080","145","2657","335","20","95","156","20","3","","01/01/2015","12/31/2015"
"050124","USC VERDUGO HILLS HOSPITAL","OP-26","831","196","36","487","2994","250","70","17","6","","01/01/2015","12/31/2015"
"050125","REGIONAL MEDICAL CENTER OF SAN JOSE","OP-26","225","726","27","513","2897","83","517","48","21","","01/01/2015","12/31/2015"
"050126","VALLEY PRESBYTERIAN HOSPITAL","OP-26","2889","417","12","2270","1589","81","179","20","17","","01/01/2015","12/31/2015"
"050127","WOODLAND MEMORIAL HOSPITAL","OP-26","4044","388","968","472","59","149","4","45","26","","01/01/2015","12/31/2015"
"050128","TRI-CITY MEDICAL CENTER","OP-26","438","21","21","291","1325","169","769","104","49","","01/01/2015","12/31/2015"
"050129","ST BERNARDINE MEDICAL CENTER","OP-26","359","51","93","501","6567","269","1172","39","22","","01/01/2015","12/31/2015"
"050131","NOVATO COMMUNITY HOSPITAL","OP-26","262","83","21","58","47","14","4","11","4","","01/01/2015","12/31/2015"
"050132","SAN GABRIEL VALLEY MEDICAL CENTER","OP-26","449","921","62","371","16","663","342","96","338","","01/01/2015","12/31/2015"
"050133","RIDEOUT MEMORIAL HOSPITAL","OP-26","348","463","1536","193","63","49","1279","86","55","","01/01/2015","12/31/2015"
"050135","SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","OP-26","156","603","5","381","57","71","259","20","645","","01/01/2015","12/31/2015"
"050136","PETALUMA VALLEY HOSPITAL","OP-26","792","199","104","137","83","36","60","14","11","","01/01/2015","12/31/2015"
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","OP-26","1470","684","153","430","4981","139","586","451","61","","01/01/2015","12/31/2015"
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","OP-26","3966","163","49","288","397","160","365","23","63","","01/01/2015","12/31/2015"
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","OP-26","509","0","23","545","2520","65","0","152","51","","01/01/2015","12/31/2015"
"050152","SAINT FRANCIS MEMORIAL HOSPITAL","OP-26","440","47","283","359","21","103","4","3","3","","01/01/2015","12/31/2015"
"050153","O'CONNOR HOSPITAL","OP-26","1763","581","66","459","174","76","1082","100","890","","01/01/2015","12/31/2015"
"050158","ENCINO HOSPITAL MEDICAL CENTER","OP-26","25","0","0","9","0","9","0","0","2","","01/01/2015","12/31/2015"
"050159","VENTURA COUNTY MEDICAL CENTER","OP-26","3974","221","191","1404","736","885","205","205","29","","01/01/2015","12/31/2015"
"050167","SAN JOAQUIN GENERAL HOSPITAL","OP-26","555","3","25","240","46","163","58","37","13","","01/01/2015","12/31/2015"
"050168","ST JUDE MEDICAL CENTER","OP-26","12625","2129","670","1412","784","718","1321","180","105","","01/01/2015","12/31/2015"
"050169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","OP-26","5620","756","2597","1938","4702","334","1073","175","176","","01/01/2015","12/31/2015"
"050174","SANTA ROSA MEMORIAL HOSPITAL","OP-26","4772","126","1688","664","420","245","2279","143","138","","01/01/2015","12/31/2015"
"050179","EMANUEL MEDICAL CENTER","OP-26","1636","9","13","172","86","377","186","14","43","","01/01/2015","12/31/2015"
"050180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","OP-26","310","31","5","15","20","72","60","58","14","","01/01/2015","12/31/2015"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","OP-26","25","30","5","7","2","1","0","0","0","","01/01/2015","12/31/2015"
"050191","ST MARY MEDICAL CENTER","OP-26","2937","339","43","96","241","155","655","33","27","","01/01/2015","12/31/2015"
"050192","ADVENTIST MEDICAL CENTER - REEDLEY","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"050194","WATSONVILLE COMMUNITY HOSPITAL","OP-26","1534","0","0","74","36","55","32","0","6","","01/01/2015","12/31/2015"
"050195","WASHINGTON HOSPITAL","OP-26","427","49","233","249","177","162","854","23","0","","01/01/2015","12/31/2015"
"050197","SEQUOIA HOSPITAL","OP-26","359","269","102","167","18","238","1272","37","2","","01/01/2015","12/31/2015"
"050204","PALMDALE REGIONAL MEDICAL CENTER","OP-26","199","0","31","224","7","13","312","0","19","","01/01/2015","12/31/2015"
"050205","GLENDORA COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","12","","01/01/2015","12/31/2015"
"050211","ALAMEDA HOSPITAL","OP-26","116","630","323","59","8","86","15","0","7","","01/01/2015","12/31/2015"
"050222","SHARP CHULA VISTA MEDICAL CENTER","OP-26","1781","632","66","64","366","180","864","120","192","","01/01/2015","12/31/2015"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","OP-26","5549","796","389","1514","7579","1170","3759","891","888","","01/01/2015","12/31/2015"
"050225","FEATHER RIVER HOSPITAL","OP-26","2446","46","75","208","299","116","217","98","47","","01/01/2015","12/31/2015"
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","OP-26","1524","24","81","200","628","207","581","84","144","","01/01/2015","12/31/2015"
"050228","SAN FRANCISCO GENERAL HOSPITAL","OP-26","3742","511","200","662","2315","412","522","57","84","","01/01/2015","12/31/2015"
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","OP-26","496","289","2","112","39","10","1","0","0","","01/01/2015","12/31/2015"
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","OP-26","6166","878","51","298","467","1237","544","43","79","","01/01/2015","12/31/2015"
"050232","FRENCH HOSPITAL MEDICAL CENTER","OP-26","535","287","104","178","90","282","1013","78","11","","01/01/2015","12/31/2015"
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","OP-26","693","55","43","178","80","40","17","0","1","","01/01/2015","12/31/2015"
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","OP-26","3141","68","184","238","162","347","129","63","55","","01/01/2015","12/31/2015"
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","OP-26","1579","0","4","13","172","56","92","53","0","","01/01/2015","12/31/2015"
"050238","METHODIST HOSPITAL OF SOUTHERN CA","OP-26","433","36","80","394","61","307","61","41","0","","01/01/2015","12/31/2015"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","OP-26","2352","0","169","394","802","180","533","43","22","","01/01/2015","12/31/2015"
"050242","DOMINICAN HOSPITAL","OP-26","2292","0","30","105","62","128","696","84","116","","01/01/2015","12/31/2015"
"050243","DESERT REGIONAL MEDICAL CENTER","OP-26","2681","1","3","2045","2940","752","898","94","147","","01/01/2015","12/31/2015"
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","OP-26","1090","567","709","131","92","108","131","4","69","","01/01/2015","12/31/2015"
"050248","NATIVIDAD MEDICAL CENTER","OP-26","904","0","179","88","18","169","57","0","5","","01/01/2015","12/31/2015"
"050254","MARSHALL MEDICAL CENTER","OP-26","922","0","31","108","126","166","185","45","55","","01/01/2015","12/31/2015"
"050257","GOOD SAMARITAN HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"050261","SIERRA VIEW MEDICAL CENTER","OP-26","2284","458","260","649","3299","207","150","50","31","","01/01/2015","12/31/2015"
"050262","RONALD REAGAN U C L A MEDICAL CENTER","OP-26","6721","9554","937","1711","19704","768","2324","923","822","","01/01/2015","12/31/2015"
"050272","REDLANDS COMMUNITY HOSPITAL","OP-26","1704","0","78","175","344","211","840","87","162","","01/01/2015","12/31/2015"
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","OP-26","2780","280","106","631","45","102","6","0","45","","01/01/2015","12/31/2015"
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","OP-26","2427","0","16","179","56","149","134","34","26","","01/01/2015","12/31/2015"
"050279","HI-DESERT MEDICAL CENTER","OP-26","207","257","5","1161","56","494","4","1","0","","01/01/2015","12/31/2015"
"050280","MERCY MEDICAL CENTER REDDING","OP-26","715","0","107","454","4356","308","409","107","28","","01/01/2015","12/31/2015"
